ts,phase,elapsedSec,usersCreated,usersConnected,usersActive,usersQueued,usersInRoom,actionsTotal,successTotal,failTotal,echoOk,echoSent,queueCount,roomCount,successRate,echoRate,p50Ms,p95Ms,p99Ms,aliveWorkers,cpuAvg,wsConnections
1785754737918,provisioning,88,7780,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754738918,provisioning,89,7873,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754739917,provisioning,90,7967,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754740924,provisioning,91,8063,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754741933,provisioning,92,8159,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754742934,provisioning,93,8255,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754743937,provisioning,94,8348,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754744941,provisioning,95,8442,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754745941,provisioning,96,8537,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754746951,provisioning,97,8634,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754747963,provisioning,98,8729,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754748963,provisioning,99,8827,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754749963,provisioning,100,8922,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754750972,provisioning,101,9016,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754751979,provisioning,102,9112,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754752980,provisioning,103,9208,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754753981,provisioning,104,9300,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754754981,provisioning,105,9395,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754755989,provisioning,106,9484,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754756998,provisioning,107,9576,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754758000,provisioning,108,9669,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754759006,provisioning,109,9762,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754760006,provisioning,110,9858,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754761014,provisioning,111,9944,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
