ts,phase,elapsedSec,usersCreated,usersConnected,usersActive,usersQueued,usersInRoom,actionsTotal,successTotal,failTotal,echoOk,echoSent,queueCount,roomCount,successRate,echoRate,p50Ms,p95Ms,p99Ms,aliveWorkers,cpuAvg,wsConnections
1785914378357,provisioning,177,5783,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914379356,provisioning,178,5816,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914380366,provisioning,179,5852,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914381374,provisioning,180,5886,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914382378,provisioning,181,5928,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914383386,provisioning,182,5960,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914384387,provisioning,183,5997,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914385390,provisioning,184,6032,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914386399,provisioning,185,6069,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914387407,provisioning,186,6102,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914388413,provisioning,187,6129,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914389415,provisioning,188,6166,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914390420,provisioning,189,6202,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914391424,provisioning,190,6242,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914392424,provisioning,191,6274,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914393432,provisioning,192,6309,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914394432,provisioning,193,6347,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914395431,provisioning,194,6384,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914396434,provisioning,195,6419,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914397441,provisioning,196,6457,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914398440,provisioning,197,6486,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914399440,provisioning,198,6526,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914400443,provisioning,199,6562,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914401443,provisioning,200,6601,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914402447,provisioning,201,6632,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914403457,provisioning,202,6658,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914404456,provisioning,203,6687,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914405466,provisioning,204,6721,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914406465,provisioning,205,6757,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914407466,provisioning,206,6790,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914408466,provisioning,207,6820,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914409467,provisioning,208,6862,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914410474,provisioning,209,6902,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914411477,provisioning,210,6931,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914412488,provisioning,211,6965,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914413491,provisioning,212,6999,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914414495,provisioning,213,7037,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914415497,provisioning,214,7072,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914416506,provisioning,215,7106,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914417508,provisioning,216,7140,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914418516,provisioning,217,7176,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914419516,provisioning,218,7212,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914420518,provisioning,219,7245,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914421524,provisioning,220,7278,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914422524,provisioning,221,7313,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914423524,provisioning,222,7344,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914424524,provisioning,223,7386,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914425525,provisioning,224,7424,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914426533,provisioning,225,7459,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914427540,provisioning,226,7491,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
