ts,phase,elapsedSec,usersCreated,usersConnected,usersActive,usersQueued,usersInRoom,actionsTotal,successTotal,failTotal,echoOk,echoSent,queueCount,roomCount,successRate,echoRate,p50Ms,p95Ms,p99Ms,aliveWorkers,cpuAvg,wsConnections
1785755641629,provisioning,78,187,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755642632,provisioning,79,187,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755643633,provisioning,80,187,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755644633,provisioning,81,187,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755645641,provisioning,82,187,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755646648,provisioning,83,187,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755647662,provisioning,84,187,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755648678,provisioning,85,187,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755649691,provisioning,86,187,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755650704,provisioning,87,187,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755651711,provisioning,88,187,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755652719,provisioning,89,189,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755653730,provisioning,90,196,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755654744,provisioning,91,204,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755655752,provisioning,92,211,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755656760,provisioning,93,217,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755657768,provisioning,94,218,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755658776,provisioning,95,218,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755659783,provisioning,96,218,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755660783,provisioning,97,218,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755661786,provisioning,98,218,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755662790,provisioning,99,218,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755663803,provisioning,100,218,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755664817,provisioning,101,218,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755665832,provisioning,102,218,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755666839,provisioning,103,218,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755667845,provisioning,104,218,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755668858,provisioning,105,222,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755669859,provisioning,106,229,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755670866,provisioning,107,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755671868,provisioning,108,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755672872,provisioning,109,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755673878,provisioning,110,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755674886,provisioning,111,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755675898,provisioning,112,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755676899,provisioning,113,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755677902,provisioning,114,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755678910,provisioning,115,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755679916,provisioning,116,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755680927,provisioning,117,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755681942,provisioning,118,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755682952,provisioning,119,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755683957,provisioning,120,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755684957,provisioning,121,236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755685965,provisioning,122,237,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755686972,provisioning,123,244,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755687974,provisioning,124,251,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755688979,provisioning,125,258,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755689986,provisioning,126,263,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755690991,provisioning,127,270,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755691991,provisioning,128,275,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755692991,provisioning,129,281,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755694000,provisioning,130,286,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755695000,provisioning,131,293,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755695999,provisioning,132,300,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755697005,provisioning,133,305,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755698007,provisioning,134,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755699021,provisioning,135,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755700023,provisioning,136,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755701024,provisioning,137,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755702032,provisioning,138,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755703033,provisioning,139,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755704033,provisioning,140,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755705039,provisioning,141,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755706047,provisioning,142,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755707056,provisioning,143,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755708071,provisioning,144,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755709075,provisioning,145,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755710083,provisioning,146,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755711092,provisioning,147,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755712105,provisioning,148,307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755713106,provisioning,149,313,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755714111,provisioning,150,319,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755715116,provisioning,151,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755716124,provisioning,152,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755717129,provisioning,153,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755718131,provisioning,154,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755719130,provisioning,155,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755720130,provisioning,156,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755721137,provisioning,157,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755722141,provisioning,158,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755723153,provisioning,159,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755724165,provisioning,160,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755725180,provisioning,161,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755726189,provisioning,162,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755727190,provisioning,163,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755728191,provisioning,164,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755729191,provisioning,165,325,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755730192,provisioning,166,328,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755731199,provisioning,167,335,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755732206,provisioning,168,342,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755733208,provisioning,169,349,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755734210,provisioning,170,356,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755735219,provisioning,171,362,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755736235,provisioning,172,369,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755737242,provisioning,173,376,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755738242,provisioning,174,383,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755739241,provisioning,175,390,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755740256,provisioning,176,397,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755741270,provisioning,177,404,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755742282,provisioning,178,410,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755743283,provisioning,179,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755744297,provisioning,180,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755745300,provisioning,181,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755746303,provisioning,182,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755747303,provisioning,183,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755748308,provisioning,184,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755749317,provisioning,185,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755750332,provisioning,186,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755751347,provisioning,187,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755752351,provisioning,188,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755753357,provisioning,189,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755754368,provisioning,190,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755755384,provisioning,191,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755756397,provisioning,192,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755757401,provisioning,193,412,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755758409,provisioning,194,418,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755759415,provisioning,195,425,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755760426,provisioning,196,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755761435,provisioning,197,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755762445,provisioning,198,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755763461,provisioning,199,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755764472,provisioning,200,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755765479,provisioning,201,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755766494,provisioning,202,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755767508,provisioning,203,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755768524,provisioning,204,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755769539,provisioning,205,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755770540,provisioning,206,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755771538,provisioning,207,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755772549,provisioning,208,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755773549,provisioning,209,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755774560,provisioning,210,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755775565,provisioning,211,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785755776565,provisioning,212,430,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
