ts,phase,elapsedSec,usersCreated,usersConnected,usersActive,usersQueued,usersInRoom,actionsTotal,successTotal,failTotal,echoOk,echoSent,queueCount,roomCount,successRate,echoRate,p50Ms,p95Ms,p99Ms,aliveWorkers,cpuAvg,wsConnections
1785752597012,provisioning,81,7727,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752598022,provisioning,82,7822,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752599031,provisioning,83,7920,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752600038,provisioning,84,8015,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752601045,provisioning,85,8112,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752602055,provisioning,86,8209,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752603061,provisioning,87,8304,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752604060,provisioning,88,8398,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752605060,provisioning,89,8495,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752606066,provisioning,90,8587,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752607072,provisioning,91,8681,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752608078,provisioning,92,8777,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752609082,provisioning,93,8870,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752610083,provisioning,94,8964,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752611083,provisioning,95,9057,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752612084,provisioning,96,9151,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752613088,provisioning,97,9246,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752614087,provisioning,98,9340,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752615087,provisioning,99,9433,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752616087,provisioning,100,9528,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752617087,provisioning,101,9622,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752618087,provisioning,102,9714,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752619091,provisioning,103,9808,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752620091,provisioning,104,9903,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785752621091,provisioning,105,9999,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
